usuario_id,publicaciones,likes_recibidos,comentarios_recibidos,seguidores,horas_uso,tasa_interaccion
2136,8,463,67,517,46.61,11.3715
2137,7,108,25,308,40.34,3.2973
2138,9,437,98,410,40.0,13.3735
2139,8,234,25,252,41.75,6.2033
2140,13,819,198,293,18.64,54.5596
2141,19,550,122,145,38.52,17.445
2142,11,200,46,178,42.33,5.8109
2143,11,694,108,321,39.73,20.187
2144,8,495,98,155,35.0,16.9434
2145,10,525,90,271,40.99,15.0041
2146,13,309,32,651,53.46,6.3792
2147,8,406,81,444,25.8,18.8723
2148,10,500,95,258,29.35,20.2707
2149,18,381,59,241,42.79,10.2834
2150,17,1116,233,184,51.81,26.0386
2151,11,858,189,475,40.35,25.9449
2152,6,248,22,484,47.11,5.7307
2153,18,1329,269,478,43.89,36.4119
2154,10,577,75,225,14.21,45.887
2155,12,349,78,370,25.19,16.9541
2156,10,159,33,96,51.84,3.7037
2157,8,247,59,308,43.05,7.1074
2158,8,212,40,912,26.85,9.3858
2159,11,435,74,859,61.74,8.2439
2160,17,847,81,264,41.92,22.14
2161,16,244,56,112,49.91,6.0103
2162,12,827,134,239,57.93,16.5902
2163,9,689,62,564,60.39,12.4364
2164,13,357,86,234,43.95,10.0796
2165,10,308,69,403,42.49,8.8716
2166,17,883,100,286,31.29,31.4176
2167,11,545,119,480,38.6,17.2007
2168,9,139,24,382,44.17,3.6904
2169,13,501,42,457,50.06,10.848
2170,12,354,78,155,41.26,10.4709
2171,9,645,104,324,32.44,23.0873
2172,16,1292,236,894,39.3,38.8842
2173,16,741,105,202,58.65,14.425
2174,10,587,49,413,50.11,12.6916
2175,7,508,62,418,49.7,11.4683
2176,11,465,77,817,43.69,12.4048
2177,11,608,147,962,28.71,26.2951
2178,9,508,63,192,44.84,12.7335
2179,10,477,104,164,29.61,19.6216
2180,15,401,77,100,28.17,16.9696
2181,12,930,108,322,28.76,36.0927
2182,13,340,54,178,37.06,10.6303
2183,16,452,69,541,14.47,35.9991
2184,13,332,26,872,52.91,6.7659
2185,13,766,168,168,54.6,17.1048
2186,15,979,80,166,58.85,17.9938
2187,14,908,88,452,22.14,44.9847
2188,14,721,64,201,21.18,37.0644
2189,14,606,60,322,33.89,19.6543
2190,12,549,112,510,29.53,22.3827
2191,5,149,35,308,18.25,10.0832
2192,16,1074,90,229,36.26,32.1045
2193,12,255,28,499,48.45,5.8416
2194,19,345,71,466,41.66,9.9863
2195,14,387,46,252,40.78,10.619
2196,9,454,104,268,42.49,13.1324
2197,12,494,90,251,31.67,18.443
2198,8,356,66,358,53.83,7.84
2199,15,1049,231,309,28.68,44.6254
2200,12,591,86,416,46.96,14.416
2201,12,286,38,598,37.34,8.6763
2202,13,268,63,252,41.76,7.9266
2203,13,469,47,184,43.07,11.9818
2204,11,435,66,523,52.82,9.4853
2205,10,609,76,232,22.68,30.197
2206,13,822,144,344,42.98,22.4766
2207,15,653,127,159,38.23,20.4045
2208,8,490,57,773,40.56,13.4848
2209,18,709,80,405,42.75,18.4556
2210,16,1305,106,440,38.73,36.4356
2211,17,1193,134,298,53.61,24.7532
2212,10,852,152,600,46.95,21.3858
2213,15,791,178,372,38.22,25.3515
2214,10,322,41,204,39.15,9.2727
2215,15,1235,119,459,24.72,54.7771
2216,18,1315,310,233,33.51,48.4886
2217,16,1077,141,329,35.61,34.2059
2218,19,1194,193,521,45.75,30.3168
2219,13,1150,208,557,49.6,27.3776
2220,9,220,52,731,42.72,6.3676
2221,12,493,55,477,40.99,13.3682
2222,7,479,95,653,62.93,9.1212
2223,7,494,78,410,56.0,10.2151
2224,16,1036,94,239,25.91,43.6092
2225,13,941,122,334,25.1,42.3509
2226,14,756,171,457,57.21,16.2041
2227,12,771,145,743,50.3,18.2113
2228,9,179,29,415,25.31,8.2188
2229,8,440,96,254,29.18,18.3686
2230,19,939,205,405,54.67,20.9242
2231,12,795,190,351,38.3,25.7182
2232,9,490,104,586,37.08,16.0208
2233,9,376,83,374,36.68,12.5131
2234,14,892,200,238,46.04,23.7174
2235,12,910,139,479,28.45,36.8721
2236,8,693,132,516,29.22,28.2297
2237,12,570,98,245,20.5,32.5823
2238,13,287,42,766,36.79,8.9432
2239,21,1724,249,373,39.97,49.3575
2240,13,762,185,826,35.06,27.0115
2241,12,747,127,248,45.25,19.3134
2242,14,1053,236,414,45.13,28.5627
2243,11,669,98,151,37.81,20.2835
2244,14,881,112,437,35.9,27.6616
2245,10,204,21,634,50.93,4.4175
2246,10,265,38,633,27.69,10.9414
2247,7,385,68,593,45.51,9.9537
2248,11,914,118,698,54.8,18.8325
2249,7,174,20,240,41.21,4.7079
2250,13,281,42,498,40.2,8.0341
2251,11,433,43,352,30.89,15.4088
2252,21,1019,229,371,37.64,33.1586
2253,19,428,60,487,44.9,10.8697
2254,13,415,99,468,45.17,11.3801
2255,8,644,158,1320,51.09,15.6969
2256,11,320,49,251,46.39,7.9545
2257,9,211,25,347,49.3,4.7867
2258,7,309,52,250,48.28,7.4778
2259,13,929,127,281,45.32,23.3016
2260,9,282,28,471,46.92,6.6065
2261,15,931,102,154,50.56,20.4307
2262,7,160,36,371,42.86,4.5731
2263,10,258,60,324,39.65,8.0211
2264,12,801,81,483,42.61,20.7001
2265,14,216,21,202,48.74,4.8628
2266,10,196,22,164,22.94,9.5011
2267,15,564,65,403,32.96,19.0841
2268,10,438,78,583,38.72,13.3254
2269,11,992,187,1094,31.0,38.0321
2270,14,591,66,271,34.21,19.2058
2271,14,508,68,283,42.02,13.7082
2272,8,320,43,488,28.3,12.8269
2273,8,303,60,209,45.2,8.0306
2274,8,106,15,148,36.51,3.3143
2275,9,324,57,252,30.36,12.5486
2276,19,1198,298,130,29.66,50.4459
2277,13,643,132,334,36.82,21.0469
2278,10,517,43,127,54.2,10.3313
2279,14,447,55,825,47.03,10.6732
2280,12,635,96,147,38.01,19.2304
2281,13,481,95,751,54.95,10.4824
2282,14,528,59,703,29.77,19.7195
2283,14,312,71,314,48.26,7.9367
2284,13,775,108,343,44.5,19.8413
2285,17,1158,97,234,44.9,27.9507
2286,12,485,53,402,9.59,56.0912
2287,12,846,128,901,32.3,30.1537
2288,16,647,142,450,35.69,22.1085
2289,13,728,155,358,46.98,18.7955
2290,11,384,60,420,48.64,9.1276
2291,9,268,39,411,32.33,9.4947
2292,9,207,30,182,40.15,5.9023
2293,14,399,51,530,16.77,26.836
2294,9,519,79,189,49.13,12.1709
2295,12,487,103,372,43.09,13.6935
2296,15,1310,118,667,52.3,27.3054
2297,9,175,16,149,54.68,3.4933
2298,7,172,25,313,41.04,4.7999
2299,13,736,182,560,42.28,21.7146
2300,14,853,186,758,31.8,32.6742
2301,17,1274,105,1072,29.65,46.5035
2302,8,437,59,68,48.22,10.2856
2303,12,504,113,178,34.59,17.8377
2304,13,743,182,496,47.11,19.6344
2305,11,918,98,589,43.23,23.5044
2306,13,645,77,189,35.42,20.3845
2307,9,619,132,209,32.71,22.9598
2308,12,1039,229,523,41.45,30.5908
2309,18,570,98,205,35.63,18.7477
2310,20,1527,302,297,48.58,37.6458
2311,9,419,61,82,31.54,15.2188
2312,16,1208,201,358,50.86,27.7009
2313,9,160,21,315,32.59,5.5546
2314,10,677,120,276,28.64,27.8315
2315,13,411,100,452,31.24,16.3591
2316,11,517,85,250,47.58,12.6511
2317,20,389,67,232,55.15,8.269
2318,13,807,85,277,26.96,33.0881
2319,14,997,198,307,23.9,49.9933
2320,15,980,163,179,48.23,23.7014
2321,14,790,192,169,27.08,36.2676
2322,13,985,193,296,58.81,20.0319
2323,16,699,62,476,34.91,21.7994
2324,10,516,113,112,31.91,19.7101
2325,16,884,156,377,34.94,29.7625
2326,14,778,144,95,26.94,34.2288
2327,12,252,52,315,56.61,5.3705
2328,12,516,69,58,41.21,14.1964
2329,15,463,41,271,43.96,11.4656
2330,11,889,197,463,24.95,43.5188
2331,14,1096,170,600,44.44,28.4855
2332,15,1178,201,404,48.09,28.6729
2333,11,779,166,295,13.02,72.5882
2334,7,307,38,284,42.73,8.0732
2335,15,588,81,287,47.47,14.0944
2336,10,448,96,226,38.09,14.2835
2337,6,295,28,362,71.77,4.5005
2338,13,1166,253,736,41.32,34.3395
2339,8,441,95,829,41.89,12.7952
2340,13,269,64,492,45.93,7.2496
2341,14,1135,158,1209,32.12,40.2576
2342,15,933,163,150,41.7,26.2844
2343,11,718,71,656,41.04,19.2236
2344,12,212,29,391,34.48,6.9892
2345,8,330,29,226,50.94,7.0479
2346,20,1251,128,242,24.74,55.7286
2347,14,1163,164,827,45.2,29.3566
2348,7,363,80,601,38.39,11.5402
2349,7,267,59,201,38.68,8.4292
2350,18,1193,140,557,48.37,27.5562
2351,11,262,39,236,55.78,5.3966
2352,14,444,39,496,40.3,11.9845
2353,11,282,55,182,36.61,9.2055
2354,13,989,148,585,47.27,24.0531
2355,15,293,47,187,39.57,8.5915
2356,10,200,30,141,43.0,5.3485
2357,7,359,33,418,43.43,9.0257
2358,6,426,92,216,39.16,13.2284
2359,8,415,67,268,39.77,12.1207
2360,18,310,77,162,54.7,7.0756
2361,11,578,136,2064,32.72,21.8206
2362,7,485,57,490,46.42,11.675
2363,9,787,180,614,23.38,41.359
2364,14,1035,187,268,35.89,34.0485
2365,12,275,49,152,57.55,5.6295
2366,8,554,73,1258,42.49,14.755
2367,8,574,74,460,42.64,15.1977
2368,10,217,36,250,28.15,8.9879
2369,9,594,121,350,47.81,14.9544
2370,7,252,57,104,24.79,12.4655
2371,8,284,23,400,55.33,5.5488
2372,16,714,112,132,14.65,56.3817
2373,16,666,61,747,46.96,15.4823
2374,18,298,60,304,34.88,10.2624
2375,18,763,69,136,39.36,21.1396
2376,7,447,100,364,41.26,13.2558
2377,10,312,47,130,35.87,10.0076
2378,12,317,40,299,35.72,9.9957
2379,13,960,125,456,37.62,28.8446
2380,14,460,71,80,48.81,10.8797
2381,13,783,108,141,30.66,29.0572
2382,19,1083,136,347,37.65,32.3749
2383,12,1176,105,984,41.83,30.6252
2384,9,648,72,366,56.44,12.7564
2385,9,409,57,669,37.83,12.3183
2386,12,750,173,134,43.12,21.406
2387,16,849,147,288,32.88,30.2898
2388,9,458,84,327,20.82,26.0277
2389,7,293,46,167,42.74,7.9311
2390,9,163,21,155,51.23,3.5916
2391,5,278,63,301,47.07,7.2447
2392,15,548,51,258,45.46,13.1751
2393,16,922,96,528,33.87,30.0556
2394,11,369,49,123,23.92,17.4725
2395,10,632,76,479,53.28,13.2885
2396,19,302,61,119,37.99,9.5556
2397,15,924,90,519,54.16,18.7206
2398,13,647,66,607,52.04,13.7002
2399,10,499,97,420,31.49,18.9269
2400,14,720,90,387,36.45,22.2216
2401,12,401,65,156,54.04,8.6231
2402,20,1698,245,694,37.36,52.0145
2403,10,603,58,197,58.28,11.3424
2404,10,458,88,151,31.33,17.4299
2405,18,749,138,215,45.77,19.3784
2406,17,606,81,361,55.39,12.4041
2407,14,500,51,281,44.04,12.5101
2408,11,680,158,386,31.14,26.9068
2409,12,217,20,310,43.13,5.4947
2410,12,839,78,261,32.09,28.5783
2411,7,307,35,254,45.36,7.5397
2412,15,792,145,675,43.68,21.4505
2413,18,1000,119,967,47.4,23.6071
2414,11,688,76,1300,25.55,29.9028
2415,11,554,110,536,31.91,20.8102
2416,5,312,38,268,37.48,9.3377
2417,8,374,61,362,32.56,13.3613
2418,14,504,75,297,36.88,15.6999
2419,6,130,19,287,47.84,3.1148
2420,9,162,24,448,40.16,4.632
2421,14,927,180,157,34.18,32.3827
2422,12,341,49,446,60.75,6.4201
2423,12,805,161,575,23.85,40.5038
2424,16,1203,292,1585,36.56,40.8918
2425,11,275,39,277,48.7,6.4474
2426,8,282,56,311,44.84,7.5384
2427,10,443,82,163,36.37,14.4338
2428,7,294,49,387,60.0,5.7168
2429,8,253,53,239,52.0,5.8842
2430,14,290,72,172,66.62,5.4341
2431,11,787,153,220,36.87,25.495
2432,5,321,38,263,25.45,14.104
2433,11,427,45,256,36.9,12.7915
2434,6,332,37,508,31.08,11.8743
2435,11,857,126,680,40.35,24.3648
2436,13,758,73,854,32.54,25.537
2437,14,1240,276,799,49.4,30.6881
2438,11,154,24,176,35.94,4.9534
2439,14,922,205,166,55.36,20.3578
2440,10,269,32,261,29.69,10.139
2441,8,752,152,1061,46.3,19.5259
2442,13,259,62,172,42.77,7.5056
2443,6,213,42,202,36.85,6.9191
2444,11,638,71,183,38.66,18.3416
2445,9,324,63,427,44.45,8.7067
2446,17,1455,363,706,46.93,38.735
2447,9,226,18,207,57.77,4.2235
2448,13,548,106,634,49.11,13.3163
2449,9,428,41,348,16.38,28.6264
2450,13,627,93,214,61.88,11.6352
2451,16,974,88,154,67.87,15.6475
2452,16,413,35,277,40.1,11.1724
2453,10,287,45,2285,30.55,10.8663
2454,10,196,36,420,41.07,5.6486
2455,9,196,23,392,27.34,8.0115
2456,15,315,74,147,34.7,11.212
2457,14,737,110,397,38.83,21.8151
2458,12,447,49,446,40.28,12.3152
2459,14,636,143,431,20.06,38.8251
2460,11,800,140,381,50.56,18.5931
2461,11,290,58,465,38.85,8.9578
2462,13,585,53,1156,44.94,14.1961
2463,13,194,23,244,52.56,4.1289
2464,13,246,21,159,39.52,6.7552
2465,18,383,81,460,34.15,13.5856
2466,10,300,40,402,54.94,6.1885
2467,11,696,106,554,46.58,17.2178
2468,7,383,73,694,33.22,13.726
2469,21,1200,233,199,37.4,38.3137
2470,11,208,41,285,50.72,4.9098
2471,12,228,28,142,44.23,5.7873
2472,12,761,78,162,40.1,20.9231
2473,11,783,75,790,54.44,15.76
2474,14,754,83,426,45.95,18.2156
2475,7,222,32,441,47.67,5.3284
2476,15,1134,197,1108,29.19,45.5931
2477,12,460,106,227,46.21,12.2492
2478,14,205,38,143,33.72,7.2071
2479,10,527,109,471,17.54,36.2649
2480,10,360,69,261,39.19,10.9464
2481,15,529,47,289,39.54,14.5661
2482,13,422,60,56,33.09,14.5641
2483,17,754,70,185,33.74,24.4203
2484,11,748,75,341,41.17,19.991
2485,17,1078,120,148,62.07,19.3021
2486,10,787,190,400,36.5,26.764
2487,15,274,37,475,40.59,7.6628
2488,17,302,60,223,48.98,7.3902
2489,12,399,46,388,28.74,15.4811
2490,8,576,138,611,36.72,19.4463
2491,9,251,51,144,39.6,7.6268
2492,12,242,50,349,29.23,9.9913
2493,15,769,111,386,34.91,25.2095
2494,11,479,47,235,49.67,10.5903
2495,9,223,44,324,35.61,7.4987
2496,9,630,136,799,66.46,11.5264
2497,9,188,42,187,34.03,6.7582
2498,16,1051,123,296,40.31,29.1231
2499,13,649,124,301,51.44,15.027
2500,18,818,110,138,41.96,22.1157
2501,11,555,121,269,54.18,12.4778
2502,10,261,48,194,36.81,8.3935
2503,12,887,207,444,23.81,45.9557
2504,10,418,77,447,34.41,14.385
2505,16,693,158,181,44.97,18.9255
2506,16,451,62,567,35.7,14.3706
2507,13,353,87,229,34.02,12.9319
2508,13,900,217,492,45.27,24.6719
2509,6,446,100,331,31.41,17.3819
2510,11,487,104,489,45.93,12.866
2511,14,307,33,179,53.77,6.3234
2512,12,202,33,399,26.37,8.9104
2513,11,430,37,271,40.97,11.3976
2514,14,962,150,637,23.91,46.5087
2515,13,724,159,156,53.05,16.6453
2516,12,634,72,350,47.9,14.7399
2517,13,666,113,269,43.83,17.7742
2518,7,363,46,316,42.5,9.6235
2519,13,917,171,1023,32.42,33.56
2520,8,261,49,436,28.01,11.066
2521,8,708,157,1114,29.53,29.2956
2522,8,281,50,220,47.57,6.9582
2523,14,775,175,268,33.19,28.623
2524,7,542,135,707,44.01,15.3841
2525,7,271,46,148,45.81,6.9196
2526,16,893,201,817,29.71,36.817
2527,6,449,83,418,43.12,12.3388
2528,7,147,12,285,32.79,4.849
2529,14,744,177,406,43.64,21.1053
2530,12,554,124,146,47.73,14.2051
2531,6,328,58,527,39.21,9.8451
2532,13,438,88,203,60.34,8.7175
2533,17,1361,186,362,37.84,40.8873
2534,15,396,56,211,37.02,12.2094
2535,10,470,90,193,29.07,19.2664
2536,16,1019,200,430,38.01,32.0702
2537,12,311,59,196,41.59,8.8965
2538,14,572,70,189,37.88,16.9489
2539,18,774,151,204,43.19,21.4147
2540,13,358,56,382,46.52,8.8995
2541,13,306,30,106,48.75,6.8928
2542,7,434,93,132,46.26,11.3928
2543,11,235,31,273,42.46,6.2643
2544,8,532,69,373,47.17,12.7416
2545,16,1197,226,266,40.58,35.0648
2546,14,841,200,121,46.21,22.5285
2547,14,487,70,516,48.55,11.4736
2548,9,236,26,94,33.05,7.9281
2549,14,505,72,611,40.61,14.2075
2550,15,271,65,264,61.7,5.4457
2551,13,867,146,257,61.87,16.3726
2552,16,396,92,353,58.27,8.3755
2553,11,451,37,214,43.06,11.3318
2554,11,558,108,241,36.53,18.2339
2555,9,573,124,125,30.99,22.4884
2556,13,734,141,725,40.66,21.5187
2557,8,344,58,271,38.34,10.486
2558,17,261,35,162,26.57,11.1398
2559,9,450,70,535,35.52,14.6386
2560,11,238,35,406,38.25,7.138
2561,13,903,194,390,41.47,26.4545
2562,10,173,23,315,31.54,6.2153
2563,11,556,70,325,39.49,15.8536
2564,15,242,21,213,42.33,6.2128
2565,11,793,183,268,33.82,28.8552
2566,13,942,228,314,27.85,42.0038
2567,12,712,107,859,31.58,25.9303
2568,12,316,55,190,44.57,8.3232
2569,9,331,51,218,42.97,8.8891
2570,14,571,128,602,37.7,18.5416
2571,3,183,43,112,49.08,4.6046
2572,9,422,49,559,28.64,16.4438
2573,13,386,49,1026,26.78,16.2455
2574,20,417,46,394,40.37,11.4702
2575,8,310,54,831,35.72,10.1901
2576,12,758,76,140,46.79,17.8253
2577,10,701,172,243,52.12,16.7504
2578,12,514,82,954,42.17,14.1332
2579,9,325,65,372,35.34,11.0366
2580,8,273,52,187,45.46,7.1499
2581,13,476,77,420,34.11,16.2129
2582,12,676,159,333,25.03,33.3598
2583,7,586,61,926,32.91,19.6604
2584,5,174,38,268,49.82,4.2556
2585,19,415,88,393,47.38,10.6155
2586,11,813,178,347,56.09,17.6673
2587,13,657,86,432,58.52,12.6975
2588,17,890,175,238,47.59,22.3776
2589,11,675,100,225,47.03,16.4778
2590,14,839,94,391,41.86,22.2888
2591,14,284,53,255,21.01,16.0412
2592,9,176,35,273,42.13,5.0083
2593,16,625,125,617,30.58,24.5221
2594,12,932,203,360,25.68,44.2033
2595,13,781,99,455,43.33,20.3115
2596,16,353,45,278,35.46,11.2244
2597,6,232,47,159,38.82,7.1867
2598,10,298,42,129,34.79,9.7729
2599,12,339,73,339,29.96,13.7498
2600,10,240,42,108,28.47,9.9055
2601,11,421,63,858,33.82,14.3117
2602,14,479,74,170,18.15,30.4668
2603,17,702,135,111,37.3,22.4404
2604,19,389,86,600,32.83,14.4692
2605,12,206,19,130,34.89,6.4486
2606,15,925,164,176,53.68,20.2878
2607,10,528,116,208,27.04,23.8137
2608,11,330,48,131,55.03,6.8695
2609,13,885,204,394,47.55,22.9015
2610,11,578,142,138,43.73,16.4629
2611,20,885,198,224,25.27,42.8594
2612,12,485,84,875,20.74,27.4363
2613,9,371,73,704,18.13,24.4864
2614,16,986,144,653,31.8,35.5327
2615,8,176,16,482,21.88,8.7759
2616,16,695,144,409,36.25,23.1445
2617,12,734,99,320,35.84,23.2429
2618,18,1154,131,281,21.45,59.9081
2619,18,858,88,535,45.46,20.8102
2620,7,209,52,132,33.5,7.7914
2621,13,992,107,668,34.68,31.6857
2622,11,905,160,601,19.74,53.9422
2623,11,384,70,280,53.09,8.5519
2624,11,486,107,306,48.99,12.1047
2625,9,335,56,448,47.68,8.1997
2626,9,495,67,130,26.53,21.1846
2627,17,602,75,617,45.11,15.0074
2628,12,371,56,305,54.03,7.9024
2629,17,866,173,593,40.91,25.3995
2630,11,640,116,699,39.88,18.9567
2631,15,445,40,119,45.07,10.7622
2632,3,134,21,467,34.32,4.5168
2633,16,418,66,336,57.1,8.4764
2634,17,378,38,404,38.71,10.7461
2635,9,425,81,349,61.84,8.1826
2636,11,398,43,269,38.41,11.4801
2637,10,228,45,1013,46.15,5.9156
2638,11,819,85,277,36.2,24.9694
2639,18,1286,311,1189,45.38,35.1907
2640,5,123,17,198,28.21,4.9631
2641,9,659,108,239,19.74,38.8598
2642,15,970,174,401,42.14,27.1444
2643,10,221,21,805,55.5,4.3605
2644,13,809,171,538,46.54,21.0586
2645,15,285,60,250,41.87,8.2402
2646,16,635,65,158,31.58,22.1679
2647,8,296,49,131,36.03,9.5759
2648,13,330,75,377,46.38,8.7329
2649,11,629,98,86,44.45,16.3573
2650,13,539,92,471,49.29,12.8012
2651,8,277,31,330,38.4,8.0213
2652,17,1085,202,189,25.59,50.2979
2653,10,704,136,304,53.87,15.5927
2654,11,730,181,210,45.19,20.1605
2655,8,605,138,431,54.44,13.6483
2656,13,974,161,272,26.12,43.4451
2657,17,847,173,343,41.35,24.666
2658,18,811,145,314,29.62,32.2775
2659,9,166,24,328,38.37,4.952
2660,11,574,111,495,50.81,13.4824
2661,16,1029,105,159,40.32,28.1224
2662,10,273,53,1046,37.97,8.5847
2663,16,563,102,689,41.25,16.1209
2664,6,308,39,527,29.61,11.7209
2665,5,147,23,420,46.76,3.6355
2666,9,135,20,305,38.45,4.0313
2667,11,692,158,481,37.84,22.4641
2668,22,1205,277,297,39.01,37.9906
2669,9,176,40,294,39.87,5.417
2670,12,784,100,382,46.48,19.0193
2671,12,194,36,228,42.31,5.4358
2672,6,268,49,479,29.23,10.8448
2673,9,238,30,397,56.73,4.7245
2674,12,625,95,336,24.62,29.2489
2675,9,596,143,139,36.79,20.0891
2676,15,1002,145,234,41.66,27.5335
2677,16,588,68,574,34.61,18.9525
2678,13,845,186,582,50.28,20.5059
2679,19,1158,251,422,32.39,43.4981
2680,8,244,23,196,37.62,7.0968
2681,15,857,191,1029,50.31,20.8295
2682,18,1297,142,237,40.46,35.5666
2683,5,114,25,289,38.61,3.5996
2684,11,575,61,139,39.48,16.1105
2685,14,591,141,214,37.38,19.5849
2686,15,988,230,577,40.07,30.3953
2687,12,429,88,142,30.37,17.0256
2688,16,1132,178,350,35.09,37.3278
2689,5,290,23,326,32.73,9.5641
2690,8,653,120,399,33.9,22.8016
2691,14,663,151,289,40.82,19.9419
2692,14,644,91,345,40.56,18.1231
2693,9,377,43,615,34.28,12.2517
2694,12,355,76,264,28.23,15.266
2695,10,634,142,424,27.75,27.9685
2696,9,359,47,1125,30.53,13.2993
2697,14,269,35,126,56.85,5.3472
2698,16,370,88,361,43.31,10.5761
2699,12,582,116,183,47.84,14.5913
2700,9,474,50,249,25.1,20.8778
2701,8,602,134,546,28.67,25.673
2702,11,241,57,318,24.37,12.229
2703,15,886,167,297,36.33,28.9876
2704,10,509,84,238,27.5,21.5629
2705,7,511,44,446,28.89,19.2097
2706,13,1016,191,852,31.75,38.0142
2707,12,326,71,370,29.72,13.3573
2708,15,1265,150,552,43.76,32.3368
2709,6,342,34,217,23.8,15.7961
2710,6,283,59,159,47.67,7.1747
2711,13,700,91,735,31.3,25.2747
2712,17,323,75,183,52.88,7.5269
2713,4,151,12,121,49.03,3.3247
2714,10,516,93,286,37.33,16.3149
2715,20,1421,167,446,45.88,34.6105
2716,10,265,37,241,43.75,6.9024
2717,13,323,65,1479,39.23,9.8897
2718,9,170,33,392,52.14,3.893
2719,13,778,160,163,46.65,20.1069
2720,12,583,116,192,30.17,23.1671
2721,13,1058,202,512,43.69,28.8371
2722,20,484,78,175,38.03,14.7781
2723,10,753,106,457,25.66,33.4703
2724,19,803,93,135,30.4,29.4766
2725,11,197,24,193,46.01,4.8031
2726,13,691,61,353,40.87,18.4011
2727,8,229,27,121,45.56,5.6189
2728,11,893,184,532,45.95,23.4365
2729,8,372,71,478,36.95,11.9892
2730,10,345,80,292,51.8,8.2049
2731,8,159,21,193,37.07,4.8555
2732,10,831,87,561,35.79,25.6485
2733,4,334,28,966,37.86,9.561
2734,18,907,120,183,39.21,26.191
2735,18,1237,300,404,36.21,42.4518
2736,9,560,79,160,43.6,14.6567
2737,7,436,58,330,44.13,11.1954
2738,18,841,203,409,28.89,36.1389
2739,13,416,63,654,38.71,12.3751
2740,6,159,32,758,49.92,3.8264
2741,14,783,112,306,40.91,21.8765
2742,10,177,24,422,21.66,9.2816
2743,11,632,75,154,39.76,17.7804
2744,6,367,73,446,39.75,11.0685
2745,8,128,22,163,58.23,2.5762
2746,11,201,26,297,37.56,6.0429
2747,11,623,131,557,44.71,16.865
2748,13,764,68,421,41.35,20.1232
2749,9,600,77,1073,48.87,13.8539
2750,12,715,71,275,26.77,29.359
2751,16,444,60,372,39.23,12.8489
2752,11,710,132,443,54.0,15.594
2753,12,832,93,339,28.16,32.8491
2754,13,807,119,271,45.3,20.4418
2755,8,304,39,192,41.37,8.2906
2756,12,526,106,184,32.21,19.6184
2757,19,892,208,239,32.23,34.1312
2758,8,297,43,620,21.14,16.0853
2759,7,239,45,493,37.84,7.5056
2760,14,894,75,489,23.57,41.1194
2761,12,357,71,430,27.72,15.4404
2762,6,235,27,172,50.12,5.2274
2763,13,857,141,388,32.64,30.5795
2764,11,349,71,307,40.34,10.4123
2765,14,728,173,316,43.43,20.7446
2766,9,338,73,284,39.56,10.3888
2767,17,755,67,329,36.54,22.4957
2768,14,365,76,436,53.37,8.2633
2769,8,386,71,164,40.1,11.3958
2770,14,600,86,111,34.31,19.9944
2771,10,718,116,266,41.28,20.2035
2772,11,216,31,234,64.21,3.8465
2773,13,1010,196,497,50.09,24.0778
2774,6,171,38,466,29.8,7.0127
2775,16,538,46,564,44.16,13.2239
2776,1,77,11,511,34.43,2.5558
2777,8,186,33,595,52.42,4.1777
2778,13,589,111,337,57.18,12.243
2779,13,828,200,186,50.43,20.3851
2780,7,218,41,278,34.3,7.5503
2781,15,557,68,510,37.63,16.6104
2782,13,510,121,150,36.39,17.3381
2783,10,246,49,384,39.34,7.4987
2784,10,248,50,294,30.92,9.639
2785,7,531,96,698,32.58,19.2454
2786,13,320,37,266,33.74,10.581
2787,18,1362,294,641,41.64,39.77
2788,9,459,45,650,47.03,10.7165
2789,18,888,211,408,40.13,27.3886
2790,10,246,36,491,42.91,6.5725
2791,15,278,61,359,49.26,6.8813
2792,13,385,83,240,46.55,10.053
2793,11,797,156,213,37.57,25.3681
2794,10,241,32,1362,28.95,9.431
2795,8,147,28,158,40.35,4.3376
2796,8,231,33,366,36.97,7.1414
2797,22,1392,291,135,41.61,40.4476
2798,17,277,42,226,33.66,9.4772
2799,10,504,41,509,33.29,16.3714
2800,14,587,64,245,52.81,12.3271
2801,15,993,95,286,48.94,22.2303
2802,19,956,99,179,18.8,56.1223
2803,14,306,25,262,48.29,6.8538
2804,11,280,28,476,34.68,8.8807
2805,9,571,66,749,41.19,15.4661
2806,12,756,76,183,56.26,14.7881
2807,14,634,69,304,52.95,13.2755
2808,10,720,168,291,42.42,20.935
2809,11,441,66,136,41.46,12.2293
2810,13,395,94,181,36.4,13.4326
2811,10,811,79,609,33.69,26.4179
2812,7,210,36,320,49.19,5.0006
2813,15,999,156,177,48.49,23.8188
2814,14,622,86,405,43.48,16.285
2815,15,1075,198,854,38.31,33.2315
2816,13,715,113,827,36.45,22.717
2817,10,643,65,155,41.73,16.9658
2818,10,664,138,505,40.47,19.8159
2819,15,1052,210,623,44.54,28.3356
2820,11,586,137,309,52.07,13.8844
2821,10,455,60,377,23.05,22.34
2822,13,1010,127,450,46.48,24.4599
2823,15,286,60,300,41.97,8.2436
2824,11,466,55,268,52.51,9.921
2825,10,684,130,381,45.35,17.9498
2826,6,286,59,345,43.98,7.8439
2827,16,683,79,320,29.46,25.8666
2828,10,600,93,206,28.94,23.9478
2829,17,415,68,506,42.65,11.3257
2830,14,425,66,858,36.66,13.3941
2831,12,852,132,588,35.92,27.3918
